session_id,project_id,quest_name,quest_id,user_id,user_sex,user_status,user_age,q_name,q_id,order,dv,starttime,endtime
156329,1136,ManyFace Pilot Ratings - rater demographics,7875,132129,NA,guest,0,age,92865400,2,28,2025-05-06T14:55:19Z,2025-05-06T14:55:57Z
156329,1136,ManyFace Pilot Ratings - rater demographics,7875,132129,NA,guest,0,residence,92865401,3,ZA,2025-05-06T14:55:19Z,2025-05-06T14:55:57Z
156329,1136,ManyFace Pilot Ratings - rater demographics,7875,132129,NA,guest,0,ethnicity,92865402,4,Black,2025-05-06T14:55:19Z,2025-05-06T14:55:57Z
156329,1136,ManyFace Pilot Ratings - rater demographics,7875,132129,NA,guest,0,device,92865411,5,phone,2025-05-06T14:55:19Z,2025-05-06T14:55:57Z
156329,1136,ManyFace Pilot Ratings - rater demographics,7875,132129,NA,guest,0,try,92865403,6,2,2025-05-06T14:55:19Z,2025-05-06T14:55:57Z
156330,1136,ManyFace Pilot Ratings - rater demographics,7875,132130,NA,guest,0,gender,92865399,1,male,2025-05-06T15:15:23Z,2025-05-06T15:16:06Z
156330,1136,ManyFace Pilot Ratings - rater demographics,7875,132130,NA,guest,0,age,92865400,2,55,2025-05-06T15:15:23Z,2025-05-06T15:16:06Z
156330,1136,ManyFace Pilot Ratings - rater demographics,7875,132130,NA,guest,0,residence,92865401,3,GB,2025-05-06T15:15:23Z,2025-05-06T15:16:06Z
156330,1136,ManyFace Pilot Ratings - rater demographics,7875,132130,NA,guest,0,ethnicity,92865402,4,WHITE,2025-05-06T15:15:23Z,2025-05-06T15:16:06Z
156330,1136,ManyFace Pilot Ratings - rater demographics,7875,132130,NA,guest,0,device,92865411,5,laptop,2025-05-06T15:15:23Z,2025-05-06T15:16:06Z
156330,1136,ManyFace Pilot Ratings - rater demographics,7875,132130,NA,guest,0,try,92865403,6,2,2025-05-06T15:15:23Z,2025-05-06T15:16:06Z
156331,1136,ManyFace Pilot Ratings - rater demographics,7875,132131,NA,guest,0,gender,92865399,1,female,2025-05-06T14:54:21Z,2025-05-06T15:00:42Z
156331,1136,ManyFace Pilot Ratings - rater demographics,7875,132131,NA,guest,0,age,92865400,2,25,2025-05-06T14:54:21Z,2025-05-06T15:00:42Z
156331,1136,ManyFace Pilot Ratings - rater demographics,7875,132131,NA,guest,0,residence,92865401,3,ZA,2025-05-06T14:54:21Z,2025-05-06T15:00:42Z
156331,1136,ManyFace Pilot Ratings - rater demographics,7875,132131,NA,guest,0,ethnicity,92865402,4,black,2025-05-06T14:54:21Z,2025-05-06T15:00:42Z
156331,1136,ManyFace Pilot Ratings - rater demographics,7875,132131,NA,guest,0,device,92865411,5,desktop,2025-05-06T14:54:21Z,2025-05-06T15:00:42Z
156331,1136,ManyFace Pilot Ratings - rater demographics,7875,132131,NA,guest,0,try,92865403,6,2,2025-05-06T14:54:21Z,2025-05-06T15:00:42Z
156332,1136,ManyFace Pilot Ratings - rater demographics,7875,132132,NA,guest,0,gender,92865399,1,male,2025-05-06T14:57:05Z,2025-05-06T14:57:54Z
156332,1136,ManyFace Pilot Ratings - rater demographics,7875,132132,NA,guest,0,age,92865400,2,40,2025-05-06T14:57:05Z,2025-05-06T14:57:54Z
156332,1136,ManyFace Pilot Ratings - rater demographics,7875,132132,NA,guest,0,residence,92865401,3,US,2025-05-06T14:57:05Z,2025-05-06T14:57:54Z
156332,1136,ManyFace Pilot Ratings - rater demographics,7875,132132,NA,guest,0,ethnicity,92865402,4,White,2025-05-06T14:57:05Z,2025-05-06T14:57:54Z
156332,1136,ManyFace Pilot Ratings - rater demographics,7875,132132,NA,guest,0,device,92865411,5,laptop,2025-05-06T14:57:05Z,2025-05-06T14:57:54Z
156332,1136,ManyFace Pilot Ratings - rater demographics,7875,132132,NA,guest,0,try,92865403,6,2,2025-05-06T14:57:05Z,2025-05-06T14:57:54Z
156333,1136,ManyFace Pilot Ratings - rater demographics,7875,132133,NA,guest,0,gender,92865399,1,male,2025-05-06T14:56:20Z,2025-05-06T14:57:18Z
156333,1136,ManyFace Pilot Ratings - rater demographics,7875,132133,NA,guest,0,age,92865400,2,27,2025-05-06T14:56:20Z,2025-05-06T14:57:18Z
156333,1136,ManyFace Pilot Ratings - rater demographics,7875,132133,NA,guest,0,residence,92865401,3,ZA,2025-05-06T14:56:20Z,2025-05-06T14:57:18Z
156333,1136,ManyFace Pilot Ratings - rater demographics,7875,132133,NA,guest,0,ethnicity,92865402,4,Black,2025-05-06T14:56:20Z,2025-05-06T14:57:18Z
156333,1136,ManyFace Pilot Ratings - rater demographics,7875,132133,NA,guest,0,device,92865411,5,laptop,2025-05-06T14:56:20Z,2025-05-06T14:57:18Z
156333,1136,ManyFace Pilot Ratings - rater demographics,7875,132133,NA,guest,0,try,92865403,6,2,2025-05-06T14:56:20Z,2025-05-06T14:57:18Z
156334,1136,ManyFace Pilot Ratings - rater demographics,7875,132134,NA,guest,0,gender,92865399,1,male,2025-05-06T15:04:16Z,2025-05-06T15:06:15Z
156334,1136,ManyFace Pilot Ratings - rater demographics,7875,132134,NA,guest,0,age,92865400,2,32,2025-05-06T15:04:16Z,2025-05-06T15:06:15Z
156334,1136,ManyFace Pilot Ratings - rater demographics,7875,132134,NA,guest,0,residence,92865401,3,ZA,2025-05-06T15:04:16Z,2025-05-06T15:06:15Z
156334,1136,ManyFace Pilot Ratings - rater demographics,7875,132134,NA,guest,0,ethnicity,92865402,4,Black,2025-05-06T15:04:16Z,2025-05-06T15:06:15Z
156334,1136,ManyFace Pilot Ratings - rater demographics,7875,132134,NA,guest,0,device,92865411,5,tablet,2025-05-06T15:04:16Z,2025-05-06T15:06:15Z
156334,1136,ManyFace Pilot Ratings - rater demographics,7875,132134,NA,guest,0,try,92865403,6,2,2025-05-06T15:04:16Z,2025-05-06T15:06:15Z
156335,1136,ManyFace Pilot Ratings - rater demographics,7875,132135,NA,guest,0,gender,92865399,1,female,2025-05-06T14:54:08Z,2025-05-06T14:54:53Z
156335,1136,ManyFace Pilot Ratings - rater demographics,7875,132135,NA,guest,0,age,92865400,2,26,2025-05-06T14:54:08Z,2025-05-06T14:54:53Z
156335,1136,ManyFace Pilot Ratings - rater demographics,7875,132135,NA,guest,0,residence,92865401,3,ZA,2025-05-06T14:54:08Z,2025-05-06T14:54:53Z
156335,1136,ManyFace Pilot Ratings - rater demographics,7875,132135,NA,guest,0,ethnicity,92865402,4,Black,2025-05-06T14:54:08Z,2025-05-06T14:54:53Z
156335,1136,ManyFace Pilot Ratings - rater demographics,7875,132135,NA,guest,0,device,92865411,5,laptop,2025-05-06T14:54:08Z,2025-05-06T14:54:53Z
156335,1136,ManyFace Pilot Ratings - rater demographics,7875,132135,NA,guest,0,try,92865403,6,2,2025-05-06T14:54:08Z,2025-05-06T14:54:53Z
156336,1136,ManyFace Pilot Ratings - rater demographics,7875,132136,NA,guest,0,gender,92865399,1,female,2025-05-06T15:01:57Z,2025-05-06T15:03:22Z
156336,1136,ManyFace Pilot Ratings - rater demographics,7875,132136,NA,guest,0,age,92865400,2,25,2025-05-06T15:01:57Z,2025-05-06T15:03:22Z
156336,1136,ManyFace Pilot Ratings - rater demographics,7875,132136,NA,guest,0,residence,92865401,3,ZA,2025-05-06T15:01:57Z,2025-05-06T15:03:22Z
156336,1136,ManyFace Pilot Ratings - rater demographics,7875,132136,NA,guest,0,ethnicity,92865402,4,Black,2025-05-06T15:01:57Z,2025-05-06T15:03:22Z
156336,1136,ManyFace Pilot Ratings - rater demographics,7875,132136,NA,guest,0,device,92865411,5,phone,2025-05-06T15:01:57Z,2025-05-06T15:03:22Z
156336,1136,ManyFace Pilot Ratings - rater demographics,7875,132136,NA,guest,0,try,92865403,6,2,2025-05-06T15:01:57Z,2025-05-06T15:03:22Z
156337,1136,ManyFace Pilot Ratings - rater demographics,7875,132137,NA,guest,0,gender,92865399,1,male,2025-05-06T15:48:08Z,2025-05-06T15:49:58Z
156337,1136,ManyFace Pilot Ratings - rater demographics,7875,132137,NA,guest,0,age,92865400,2,35,2025-05-06T15:48:08Z,2025-05-06T15:49:58Z
156337,1136,ManyFace Pilot Ratings - rater demographics,7875,132137,NA,guest,0,residence,92865401,3,ES,2025-05-06T15:48:08Z,2025-05-06T15:49:58Z
156337,1136,ManyFace Pilot Ratings - rater demographics,7875,132137,NA,guest,0,ethnicity,92865402,4,White,2025-05-06T15:48:08Z,2025-05-06T15:49:58Z
156337,1136,ManyFace Pilot Ratings - rater demographics,7875,132137,NA,guest,0,device,92865411,5,laptop,2025-05-06T15:48:08Z,2025-05-06T15:49:58Z
156337,1136,ManyFace Pilot Ratings - rater demographics,7875,132137,NA,guest,0,try,92865403,6,2,2025-05-06T15:48:08Z,2025-05-06T15:49:58Z
156338,1136,ManyFace Pilot Ratings - rater demographics,7875,132138,NA,guest,0,gender,92865399,1,male,2025-05-06T14:52:21Z,2025-05-06T15:00:14Z
156338,1136,ManyFace Pilot Ratings - rater demographics,7875,132138,NA,guest,0,age,92865400,2,33,2025-05-06T14:52:21Z,2025-05-06T15:00:14Z
156338,1136,ManyFace Pilot Ratings - rater demographics,7875,132138,NA,guest,0,residence,92865401,3,US,2025-05-06T14:52:21Z,2025-05-06T15:00:14Z
156338,1136,ManyFace Pilot Ratings - rater demographics,7875,132138,NA,guest,0,ethnicity,92865402,4,Caucasian,2025-05-06T14:52:21Z,2025-05-06T15:00:14Z
156338,1136,ManyFace Pilot Ratings - rater demographics,7875,132138,NA,guest,0,device,92865411,5,desktop,2025-05-06T14:52:21Z,2025-05-06T15:00:14Z
156338,1136,ManyFace Pilot Ratings - rater demographics,7875,132138,NA,guest,0,try,92865403,6,2,2025-05-06T14:52:21Z,2025-05-06T15:00:14Z
156339,1136,ManyFace Pilot Ratings - rater demographics,7875,132139,NA,guest,0,gender,92865399,1,male,2025-05-06T15:13:43Z,2025-05-06T15:14:41Z
156339,1136,ManyFace Pilot Ratings - rater demographics,7875,132139,NA,guest,0,age,92865400,2,30,2025-05-06T15:13:43Z,2025-05-06T15:14:41Z
156339,1136,ManyFace Pilot Ratings - rater demographics,7875,132139,NA,guest,0,residence,92865401,3,ZA,2025-05-06T15:13:43Z,2025-05-06T15:14:41Z
156339,1136,ManyFace Pilot Ratings - rater demographics,7875,132139,NA,guest,0,ethnicity,92865402,4,Black,2025-05-06T15:13:43Z,2025-05-06T15:14:41Z
156339,1136,ManyFace Pilot Ratings - rater demographics,7875,132139,NA,guest,0,device,92865411,5,phone,2025-05-06T15:13:43Z,2025-05-06T15:14:41Z
156339,1136,ManyFace Pilot Ratings - rater demographics,7875,132139,NA,guest,0,try,92865403,6,2,2025-05-06T15:13:43Z,2025-05-06T15:14:41Z
156340,1136,ManyFace Pilot Ratings - rater demographics,7875,132140,NA,guest,0,gender,92865399,1,male,2025-05-06T15:00:38Z,2025-05-06T15:01:52Z
156340,1136,ManyFace Pilot Ratings - rater demographics,7875,132140,NA,guest,0,age,92865400,2,26,2025-05-06T15:00:38Z,2025-05-06T15:01:52Z
156340,1136,ManyFace Pilot Ratings - rater demographics,7875,132140,NA,guest,0,residence,92865401,3,GB,2025-05-06T15:00:38Z,2025-05-06T15:01:52Z
156340,1136,ManyFace Pilot Ratings - rater demographics,7875,132140,NA,guest,0,ethnicity,92865402,4,black,2025-05-06T15:00:38Z,2025-05-06T15:01:52Z
156340,1136,ManyFace Pilot Ratings - rater demographics,7875,132140,NA,guest,0,device,92865411,5,laptop,2025-05-06T15:00:38Z,2025-05-06T15:01:52Z
156340,1136,ManyFace Pilot Ratings - rater demographics,7875,132140,NA,guest,0,try,92865403,6,2,2025-05-06T15:00:38Z,2025-05-06T15:01:52Z
156340,1136,ManyFace Pilot Ratings - rater demographics,7875,132140,NA,guest,0,gender,92865399,1,male,2025-05-06T15:00:38Z,2025-05-06T15:01:55Z
156340,1136,ManyFace Pilot Ratings - rater demographics,7875,132140,NA,guest,0,age,92865400,2,26,2025-05-06T15:00:38Z,2025-05-06T15:01:55Z
156340,1136,ManyFace Pilot Ratings - rater demographics,7875,132140,NA,guest,0,residence,92865401,3,GB,2025-05-06T15:00:38Z,2025-05-06T15:01:55Z
156340,1136,ManyFace Pilot Ratings - rater demographics,7875,132140,NA,guest,0,ethnicity,92865402,4,black,2025-05-06T15:00:38Z,2025-05-06T15:01:55Z
156340,1136,ManyFace Pilot Ratings - rater demographics,7875,132140,NA,guest,0,device,92865411,5,laptop,2025-05-06T15:00:38Z,2025-05-06T15:01:55Z
156340,1136,ManyFace Pilot Ratings - rater demographics,7875,132140,NA,guest,0,try,92865403,6,2,2025-05-06T15:00:38Z,2025-05-06T15:01:55Z
156341,1136,ManyFace Pilot Ratings - rater demographics,7875,132141,NA,guest,0,gender,92865399,1,male,2025-05-06T15:04:37Z,2025-05-06T15:05:13Z
156341,1136,ManyFace Pilot Ratings - rater demographics,7875,132141,NA,guest,0,age,92865400,2,23,2025-05-06T15:04:37Z,2025-05-06T15:05:13Z
156341,1136,ManyFace Pilot Ratings - rater demographics,7875,132141,NA,guest,0,residence,92865401,3,ZA,2025-05-06T15:04:37Z,2025-05-06T15:05:13Z
156341,1136,ManyFace Pilot Ratings - rater demographics,7875,132141,NA,guest,0,ethnicity,92865402,4,Black,2025-05-06T15:04:37Z,2025-05-06T15:05:13Z
156341,1136,ManyFace Pilot Ratings - rater demographics,7875,132141,NA,guest,0,device,92865411,5,laptop,2025-05-06T15:04:37Z,2025-05-06T15:05:13Z
156341,1136,ManyFace Pilot Ratings - rater demographics,7875,132141,NA,guest,0,try,92865403,6,2,2025-05-06T15:04:37Z,2025-05-06T15:05:13Z
156342,1136,ManyFace Pilot Ratings - rater demographics,7875,132142,NA,guest,0,gender,92865399,1,female,2025-05-06T15:16:32Z,2025-05-06T15:17:25Z
156342,1136,ManyFace Pilot Ratings - rater demographics,7875,132142,NA,guest,0,age,92865400,2,22,2025-05-06T15:16:32Z,2025-05-06T15:17:25Z
156342,1136,ManyFace Pilot Ratings - rater demographics,7875,132142,NA,guest,0,residence,92865401,3,ZA,2025-05-06T15:16:32Z,2025-05-06T15:17:25Z
156342,1136,ManyFace Pilot Ratings - rater demographics,7875,132142,NA,guest,0,ethnicity,92865402,4,Black,2025-05-06T15:16:32Z,2025-05-06T15:17:25Z
156342,1136,ManyFace Pilot Ratings - rater demographics,7875,132142,NA,guest,0,device,92865411,5,desktop,2025-05-06T15:16:32Z,2025-05-06T15:17:25Z
156342,1136,ManyFace Pilot Ratings - rater demographics,7875,132142,NA,guest,0,try,92865403,6,2,2025-05-06T15:16:32Z,2025-05-06T15:17:25Z
156343,1136,ManyFace Pilot Ratings - rater demographics,7875,132143,NA,guest,0,gender,92865399,1,male,2025-05-06T15:04:44Z,2025-05-06T15:05:31Z
156343,1136,ManyFace Pilot Ratings - rater demographics,7875,132143,NA,guest,0,age,92865400,2,34,2025-05-06T15:04:44Z,2025-05-06T15:05:31Z
156343,1136,ManyFace Pilot Ratings - rater demographics,7875,132143,NA,guest,0,residence,92865401,3,US,2025-05-06T15:04:44Z,2025-05-06T15:05:31Z
156343,1136,ManyFace Pilot Ratings - rater demographics,7875,132143,NA,guest,0,ethnicity,92865402,4,white,2025-05-06T15:04:44Z,2025-05-06T15:05:31Z
156343,1136,ManyFace Pilot Ratings - rater demographics,7875,132143,NA,guest,0,device,92865411,5,desktop,2025-05-06T15:04:44Z,2025-05-06T15:05:31Z
156343,1136,ManyFace Pilot Ratings - rater demographics,7875,132143,NA,guest,0,try,92865403,6,2,2025-05-06T15:04:44Z,2025-05-06T15:05:31Z
156344,1136,ManyFace Pilot Ratings - rater demographics,7875,132144,NA,guest,0,gender,92865399,1,male,2025-05-06T14:55:30Z,2025-05-06T14:56:07Z
156344,1136,ManyFace Pilot Ratings - rater demographics,7875,132144,NA,guest,0,age,92865400,2,19,2025-05-06T14:55:30Z,2025-05-06T14:56:07Z
156344,1136,ManyFace Pilot Ratings - rater demographics,7875,132144,NA,guest,0,residence,92865401,3,ES,2025-05-06T14:55:30Z,2025-05-06T14:56:07Z
156344,1136,ManyFace Pilot Ratings - rater demographics,7875,132144,NA,guest,0,ethnicity,92865402,4,spanish,2025-05-06T14:55:30Z,2025-05-06T14:56:07Z
156344,1136,ManyFace Pilot Ratings - rater demographics,7875,132144,NA,guest,0,device,92865411,5,desktop,2025-05-06T14:55:30Z,2025-05-06T14:56:07Z
156344,1136,ManyFace Pilot Ratings - rater demographics,7875,132144,NA,guest,0,try,92865403,6,2,2025-05-06T14:55:30Z,2025-05-06T14:56:07Z
156346,1136,ManyFace Pilot Ratings - rater demographics,7875,132146,NA,guest,0,gender,92865399,1,male,2025-05-06T15:06:34Z,2025-05-06T15:07:12Z
156346,1136,ManyFace Pilot Ratings - rater demographics,7875,132146,NA,guest,0,age,92865400,2,34,2025-05-06T15:06:34Z,2025-05-06T15:07:12Z
156346,1136,ManyFace Pilot Ratings - rater demographics,7875,132146,NA,guest,0,residence,92865401,3,ZA,2025-05-06T15:06:34Z,2025-05-06T15:07:12Z
156346,1136,ManyFace Pilot Ratings - rater demographics,7875,132146,NA,guest,0,ethnicity,92865402,4,black,2025-05-06T15:06:34Z,2025-05-06T15:07:12Z
156346,1136,ManyFace Pilot Ratings - rater demographics,7875,132146,NA,guest,0,device,92865411,5,laptop,2025-05-06T15:06:34Z,2025-05-06T15:07:12Z
156346,1136,ManyFace Pilot Ratings - rater demographics,7875,132146,NA,guest,0,try,92865403,6,2,2025-05-06T15:06:34Z,2025-05-06T15:07:12Z
156347,1136,ManyFace Pilot Ratings - rater demographics,7875,132147,NA,guest,0,gender,92865399,1,female,2025-05-06T14:57:46Z,2025-05-06T14:58:47Z
156347,1136,ManyFace Pilot Ratings - rater demographics,7875,132147,NA,guest,0,age,92865400,2,21,2025-05-06T14:57:46Z,2025-05-06T14:58:47Z
156347,1136,ManyFace Pilot Ratings - rater demographics,7875,132147,NA,guest,0,residence,92865401,3,ZA,2025-05-06T14:57:46Z,2025-05-06T14:58:47Z
156347,1136,ManyFace Pilot Ratings - rater demographics,7875,132147,NA,guest,0,ethnicity,92865402,4,black,2025-05-06T14:57:46Z,2025-05-06T14:58:47Z
156347,1136,ManyFace Pilot Ratings - rater demographics,7875,132147,NA,guest,0,device,92865411,5,laptop,2025-05-06T14:57:46Z,2025-05-06T14:58:47Z
156347,1136,ManyFace Pilot Ratings - rater demographics,7875,132147,NA,guest,0,try,92865403,6,2,2025-05-06T14:57:46Z,2025-05-06T14:58:47Z
156348,1136,ManyFace Pilot Ratings - rater demographics,7875,132148,NA,guest,0,gender,92865399,1,female,2025-05-06T15:05:35Z,2025-05-06T15:06:45Z
156348,1136,ManyFace Pilot Ratings - rater demographics,7875,132148,NA,guest,0,age,92865400,2,24,2025-05-06T15:05:35Z,2025-05-06T15:06:45Z
156348,1136,ManyFace Pilot Ratings - rater demographics,7875,132148,NA,guest,0,residence,92865401,3,PT,2025-05-06T15:05:35Z,2025-05-06T15:06:45Z
156348,1136,ManyFace Pilot Ratings - rater demographics,7875,132148,NA,guest,0,ethnicity,92865402,4,white,2025-05-06T15:05:35Z,2025-05-06T15:06:45Z
156348,1136,ManyFace Pilot Ratings - rater demographics,7875,132148,NA,guest,0,device,92865411,5,desktop,2025-05-06T15:05:35Z,2025-05-06T15:06:45Z
156348,1136,ManyFace Pilot Ratings - rater demographics,7875,132148,NA,guest,0,try,92865403,6,2,2025-05-06T15:05:35Z,2025-05-06T15:06:45Z
156349,1136,ManyFace Pilot Ratings - rater demographics,7875,132149,NA,guest,0,gender,92865399,1,male,2025-05-06T15:04:58Z,2025-05-06T15:07:18Z
156349,1136,ManyFace Pilot Ratings - rater demographics,7875,132149,NA,guest,0,age,92865400,2,26,2025-05-06T15:04:58Z,2025-05-06T15:07:18Z
156349,1136,ManyFace Pilot Ratings - rater demographics,7875,132149,NA,guest,0,residence,92865401,3,ZA,2025-05-06T15:04:58Z,2025-05-06T15:07:18Z
156349,1136,ManyFace Pilot Ratings - rater demographics,7875,132149,NA,guest,0,ethnicity,92865402,4,African,2025-05-06T15:04:58Z,2025-05-06T15:07:18Z
156349,1136,ManyFace Pilot Ratings - rater demographics,7875,132149,NA,guest,0,device,92865411,5,phone,2025-05-06T15:04:58Z,2025-05-06T15:07:18Z
156349,1136,ManyFace Pilot Ratings - rater demographics,7875,132149,NA,guest,0,try,92865403,6,2,2025-05-06T15:04:58Z,2025-05-06T15:07:18Z
156350,1136,ManyFace Pilot Ratings - rater demographics,7875,132150,NA,guest,0,gender,92865399,1,male,2025-05-06T14:55:02Z,2025-05-06T14:55:33Z
156350,1136,ManyFace Pilot Ratings - rater demographics,7875,132150,NA,guest,0,age,92865400,2,38,2025-05-06T14:55:02Z,2025-05-06T14:55:33Z
156350,1136,ManyFace Pilot Ratings - rater demographics,7875,132150,NA,guest,0,residence,92865401,3,GB,2025-05-06T14:55:02Z,2025-05-06T14:55:33Z
156350,1136,ManyFace Pilot Ratings - rater demographics,7875,132150,NA,guest,0,ethnicity,92865402,4,Asian,2025-05-06T14:55:02Z,2025-05-06T14:55:33Z
156350,1136,ManyFace Pilot Ratings - rater demographics,7875,132150,NA,guest,0,device,92865411,5,laptop,2025-05-06T14:55:02Z,2025-05-06T14:55:33Z
156350,1136,ManyFace Pilot Ratings - rater demographics,7875,132150,NA,guest,0,try,92865403,6,2,2025-05-06T14:55:02Z,2025-05-06T14:55:33Z
156352,1136,ManyFace Pilot Ratings - rater demographics,7875,132152,NA,guest,0,gender,92865399,1,female,2025-05-06T15:08:41Z,2025-05-06T15:09:08Z
156352,1136,ManyFace Pilot Ratings - rater demographics,7875,132152,NA,guest,0,age,92865400,2,59,2025-05-06T15:08:41Z,2025-05-06T15:09:08Z
156352,1136,ManyFace Pilot Ratings - rater demographics,7875,132152,NA,guest,0,residence,92865401,3,ZA,2025-05-06T15:08:41Z,2025-05-06T15:09:08Z
156352,1136,ManyFace Pilot Ratings - rater demographics,7875,132152,NA,guest,0,ethnicity,92865402,4,African,2025-05-06T15:08:41Z,2025-05-06T15:09:08Z
156352,1136,ManyFace Pilot Ratings - rater demographics,7875,132152,NA,guest,0,device,92865411,5,laptop,2025-05-06T15:08:41Z,2025-05-06T15:09:08Z
156352,1136,ManyFace Pilot Ratings - rater demographics,7875,132152,NA,guest,0,try,92865403,6,2,2025-05-06T15:08:41Z,2025-05-06T15:09:08Z
156353,1136,ManyFace Pilot Ratings - rater demographics,7875,132153,NA,guest,0,gender,92865399,1,female,2025-05-06T15:10:45Z,2025-05-06T15:11:20Z
156353,1136,ManyFace Pilot Ratings - rater demographics,7875,132153,NA,guest,0,age,92865400,2,31,2025-05-06T15:10:45Z,2025-05-06T15:11:20Z
156353,1136,ManyFace Pilot Ratings - rater demographics,7875,132153,NA,guest,0,residence,92865401,3,ZA,2025-05-06T15:10:45Z,2025-05-06T15:11:20Z
156353,1136,ManyFace Pilot Ratings - rater demographics,7875,132153,NA,guest,0,ethnicity,92865402,4,black,2025-05-06T15:10:45Z,2025-05-06T15:11:20Z
156353,1136,ManyFace Pilot Ratings - rater demographics,7875,132153,NA,guest,0,device,92865411,5,laptop,2025-05-06T15:10:45Z,2025-05-06T15:11:20Z
156353,1136,ManyFace Pilot Ratings - rater demographics,7875,132153,NA,guest,0,try,92865403,6,2,2025-05-06T15:10:45Z,2025-05-06T15:11:20Z
156354,1136,ManyFace Pilot Ratings - rater demographics,7875,132154,NA,guest,0,gender,92865399,1,male,2025-05-06T15:19:34Z,2025-05-06T15:20:57Z
156354,1136,ManyFace Pilot Ratings - rater demographics,7875,132154,NA,guest,0,age,92865400,2,58,2025-05-06T15:19:34Z,2025-05-06T15:20:57Z
156354,1136,ManyFace Pilot Ratings - rater demographics,7875,132154,NA,guest,0,residence,92865401,3,ZA,2025-05-06T15:19:34Z,2025-05-06T15:20:57Z
156354,1136,ManyFace Pilot Ratings - rater demographics,7875,132154,NA,guest,0,ethnicity,92865402,4,Black,2025-05-06T15:19:34Z,2025-05-06T15:20:57Z
156354,1136,ManyFace Pilot Ratings - rater demographics,7875,132154,NA,guest,0,device,92865411,5,laptop,2025-05-06T15:19:34Z,2025-05-06T15:20:57Z
156354,1136,ManyFace Pilot Ratings - rater demographics,7875,132154,NA,guest,0,try,92865403,6,2,2025-05-06T15:19:34Z,2025-05-06T15:20:57Z
156355,1136,ManyFace Pilot Ratings - rater demographics,7875,132155,NA,guest,0,gender,92865399,1,male,2025-05-06T14:57:27Z,2025-05-06T14:58:48Z
156355,1136,ManyFace Pilot Ratings - rater demographics,7875,132155,NA,guest,0,age,92865400,2,23,2025-05-06T14:57:27Z,2025-05-06T14:58:48Z
156355,1136,ManyFace Pilot Ratings - rater demographics,7875,132155,NA,guest,0,residence,92865401,3,ZA,2025-05-06T14:57:27Z,2025-05-06T14:58:48Z
156355,1136,ManyFace Pilot Ratings - rater demographics,7875,132155,NA,guest,0,ethnicity,92865402,4,Black,2025-05-06T14:57:27Z,2025-05-06T14:58:48Z
156355,1136,ManyFace Pilot Ratings - rater demographics,7875,132155,NA,guest,0,device,92865411,5,phone,2025-05-06T14:57:27Z,2025-05-06T14:58:48Z
156355,1136,ManyFace Pilot Ratings - rater demographics,7875,132155,NA,guest,0,try,92865403,6,2,2025-05-06T14:57:27Z,2025-05-06T14:58:48Z
156356,1136,ManyFace Pilot Ratings - rater demographics,7875,132156,NA,guest,0,gender,92865399,1,female,2025-05-06T15:10:08Z,2025-05-06T15:10:39Z
156356,1136,ManyFace Pilot Ratings - rater demographics,7875,132156,NA,guest,0,age,92865400,2,36,2025-05-06T15:10:08Z,2025-05-06T15:10:39Z
156356,1136,ManyFace Pilot Ratings - rater demographics,7875,132156,NA,guest,0,residence,92865401,3,ZA,2025-05-06T15:10:08Z,2025-05-06T15:10:39Z
156356,1136,ManyFace Pilot Ratings - rater demographics,7875,132156,NA,guest,0,ethnicity,92865402,4,Black,2025-05-06T15:10:08Z,2025-05-06T15:10:39Z
156356,1136,ManyFace Pilot Ratings - rater demographics,7875,132156,NA,guest,0,device,92865411,5,phone,2025-05-06T15:10:08Z,2025-05-06T15:10:39Z
156356,1136,ManyFace Pilot Ratings - rater demographics,7875,132156,NA,guest,0,try,92865403,6,2,2025-05-06T15:10:08Z,2025-05-06T15:10:39Z
156357,1136,ManyFace Pilot Ratings - rater demographics,7875,132157,NA,guest,0,gender,92865399,1,male,2025-05-06T15:16:56Z,2025-05-06T15:17:50Z
156357,1136,ManyFace Pilot Ratings - rater demographics,7875,132157,NA,guest,0,age,92865400,2,32,2025-05-06T15:16:56Z,2025-05-06T15:17:50Z
156357,1136,ManyFace Pilot Ratings - rater demographics,7875,132157,NA,guest,0,residence,92865401,3,ZA,2025-05-06T15:16:56Z,2025-05-06T15:17:50Z
156357,1136,ManyFace Pilot Ratings - rater demographics,7875,132157,NA,guest,0,ethnicity,92865402,4,black,2025-05-06T15:16:56Z,2025-05-06T15:17:50Z
156357,1136,ManyFace Pilot Ratings - rater demographics,7875,132157,NA,guest,0,device,92865411,5,laptop,2025-05-06T15:16:56Z,2025-05-06T15:17:50Z
156357,1136,ManyFace Pilot Ratings - rater demographics,7875,132157,NA,guest,0,try,92865403,6,2,2025-05-06T15:16:56Z,2025-05-06T15:17:50Z
156358,1136,ManyFace Pilot Ratings - rater demographics,7875,132158,NA,guest,0,gender,92865399,1,female,2025-05-06T15:00:09Z,2025-05-06T15:01:11Z
156358,1136,ManyFace Pilot Ratings - rater demographics,7875,132158,NA,guest,0,age,92865400,2,43,2025-05-06T15:00:09Z,2025-05-06T15:01:11Z
156358,1136,ManyFace Pilot Ratings - rater demographics,7875,132158,NA,guest,0,residence,92865401,3,ZA,2025-05-06T15:00:09Z,2025-05-06T15:01:11Z
